image_path                                           ,class_name       ,benefit
images/31Citrus sinesis(CS)/class31_53.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_54.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_55.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_56.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_57.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_58.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_59.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_60.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_61.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_62.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_63.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_64.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_65.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_66.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_67.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_68.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_69.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_70.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_71.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_72.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_73.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_74.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_75.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_76.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_77.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_78.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_79.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_80.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_81.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_82.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_83.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_84.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_85.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_86.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_87.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_88.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_89.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_90.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_91.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_92.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_93.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_94.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_95.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_96.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_97.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_98.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_99.jpg           ,Kahel            ,
images/31Citrus sinesis(CS)/class31_100.jpg          ,Kahel            ,
images/32Mangifera indica(MI)class32_1.jpg           ,Mangga           ,Rich in vitamins it helps with digestion boosts immunity and has anti-inflammatory effects.
images/32Mangifera indica(MI)class32_2.jpg           ,Mangga           ,
images/32Mangifera indica(MI)class32_3.jpg           ,Mangga           ,
images/32Mangifera indica(MI)class32_4.jpg           ,Mangga           ,
images/32Mangifera indica(MI)class32_5.jpg           ,Mangga           ,
images/32Mangifera indica(MI)class32_6.jpg           ,Mangga           ,
images/32Mangifera indica(MI)class32_7.jpg           ,Mangga           ,
images/32Mangifera indica(MI)class32_8.jpg           ,Mangga           ,
images/32Mangifera indica(MI)class32_9.jpg           ,Mangga           ,
images/32Mangifera indica(MI)class32_10.jpg          ,Mangga           ,
images/32Mangifera indica(MI)class32_11.jpg          ,Mangga           ,
images/32Mangifera indica(MI)class32_12.jpg          ,Mangga           ,
images/32Mangifera indica(MI)class32_13.jpg          ,Mangga           ,
images/32Mangifera indica(MI)class32_14.jpg          ,Mangga           ,
images/32Mangifera indica(MI)class32_15.jpg          ,Mangga           ,
images/32Mangifera indica(MI)class32_16.jpg          ,Mangga           ,
images/32Mangifera indica(MI)class32_17.jpg          ,Mangga           ,
images/32Mangifera indica(MI)class32_18.jpg          ,Mangga           ,
images/32Mangifera indica(MI)class32_19.jpg          ,Mangga           ,
images/32Mangifera indica(MI)class32_20.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_21.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_22.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_23.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_24.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_25.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_26.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_27.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_28.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_29.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_30.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_31.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_32.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_33.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_34.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_35.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_36.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_37.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_38.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_39.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_40.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_41.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_42.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_43.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_44.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_45.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_46.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_47.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_48.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_49.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_50.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_51.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_52.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_53.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_54.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_55.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_56.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_57.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_58.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_59.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_60.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_61.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_62.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_63.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_64.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_65.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_66.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_67.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_68.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_69.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_70.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_71.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_72.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_73.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_74.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_75.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_76.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_77.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_78.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_79.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_80.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_81.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_82.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_83.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_84.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_85.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_86.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_87.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_88.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_89.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_90.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_91.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_92.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_93.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_94.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_95.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_96.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_97.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_98.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_99.jpg          ,Mangga           ,
images/32Mangifera indica(MI)/class32_100.jpg         ,Mangga           ,
images/33Citrus micropcarpa(CM)/class33_1.jpg        ,Calamansi        ,Aids in digestion boosts immunity and promotes healthy skin.
images/33Citrus micropcarpa(CM)/class33_2.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_3.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_4.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_5.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_6.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_7.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_8.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_9.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_10.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_11.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_12.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_13.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_14.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_15.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_16.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_17.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_18.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_19.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_20.jpg       ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_21.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_22.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_23.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_24.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_25.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_26.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_27.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_28.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_29.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_30.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_31.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_32.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_33.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_34.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_35.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_36.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_37.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_38.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_39.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_40.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_41.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_42.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_43.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_44.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_45.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_46.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_47.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_48.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_49.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_50.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_51.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_52.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_53.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_54.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_55.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_56.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_57.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_58.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_59.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_60.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_61.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_62.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_63.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_64.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_65.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_66.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_67.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_68.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_69.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_70.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_71.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_72.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_73.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_74.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_75.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_76.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_77.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_78.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_79.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_80.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_81.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_82.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_83.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_84.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_85.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_86.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_87.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_88.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_89.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_90.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_91.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_92.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_93.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_94.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_95.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_96.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_97.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_98.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_99.jpg        ,Calamansi        ,
images/33Citrus micropcarpa(CM)/class33_100.jpg       ,Calamansi        ,
images/34Impatiens balsimana/class34_1.png           ,Touch-me-not     ,Used for skin conditions like rashes and wounds and has anti-inflammatory properties.
images/34Impatiens balsimana/class34_2.png           ,Touch-me-not     ,
images/34Impatiens balsimana/class34_3.png           ,Touch-me-not     ,
images/34Impatiens balsimana/class34_4.png           ,Touch-me-not     ,
images/34Impatiens balsimana/class34_5.png           ,Touch-me-not     ,
images/34Impatiens balsimana/class34_6.png           ,Touch-me-not     ,
images/34Impatiens balsimana/class34_7.png           ,Touch-me-not     ,
images/34Impatiens balsimana/class34_8.png           ,Touch-me-not     ,
images/34Impatiens balsimana/class34_9.png           ,Touch-me-not     ,
images/34Impatiens balsimana/class34_10.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_11.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_12.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_13.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_14.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_15.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_16.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_17.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_18.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_19.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_20.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_21.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_22.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_23.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_24.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_25.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_26.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_27.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_28.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_29.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_30.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_31.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_32.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_33.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_34.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_35.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_36.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_37.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_38.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_39.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_40.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_41.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_42.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_43.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_44.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_45.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_46.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_47.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_48.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_49.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_50.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_51.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_52.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_53.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_54.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_55.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_56.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_57.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_58.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_59.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_60.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_61.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_62.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_63.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_64.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_65.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_66.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_67.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_68.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_69.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_70.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_71.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_72.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_73.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_74.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_75.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_76.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_77.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_78.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_79.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_80.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_81.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_82.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_83.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_84.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_85.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_86.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_87.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_88.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_89.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_90.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_91.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_92.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_93.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_94.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_95.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_96.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_97.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_98.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_99.png          ,Touch-me-not     ,
images/34Impatiens balsimana/class34_100.png         ,Touch-me-not     ,
images/35Arachis hypogaea(AH)/class35_1.png          ,Mani             ,Provides essential fats and proteins supports heart health and may reduce the risk of diabetes.
images/35Arachis hypogaea(AH)/class35_2.png          ,Mani             ,
images/35Arachis hypogaea(AH)/class35_3.png          ,Mani             ,
images/35Arachis hypogaea(AH)/class35_4.png          ,Mani             ,
images/35Arachis hypogaea(AH)/class35_5.png          ,Mani             ,
images/35Arachis hypogaea(AH)/class35_6.png          ,Mani             ,
images/35Arachis hypogaea(AH)/class35_7.png          ,Mani             ,
images/35Arachis hypogaea(AH)/class35_8.png          ,Mani             ,
images/35Arachis hypogaea(AH)/class35_9.png          ,Mani             ,
images/35Arachis hypogaea(AH)/class35_10.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_11.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_12.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_13.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_14.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_15.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_16.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_17.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_18.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_19.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_20.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_21.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_22.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_23.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_24.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_25.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_26.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_27.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_28.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_29.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_30.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_31.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_32.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_33.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_34.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_35.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_36.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_37.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_38.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_39.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_40.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_41.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_42.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_43.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_44.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_45.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_46.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_47.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_48.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_49.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_50.png         ,Mani             ,
images/35Arachis hypogaea(AH)/class35_51.png         ,Mani             ,
